"V1"	"V2"	"V3"	"V4"
"730"	"patient.radiations.radiation.3.numfractions"	"1"	"10 ,NA ,"
"731"	"patient.radiations.radiation.3.radiation_dosage"	"1"	"3000 ,NA ,"
"732"	"patient.radiations.radiation.3.radiation_treatment_ongoing"	"1"	"NA ,no ,"
"733"	"patient.radiations.radiation.3.radiation_type"	"1"	"external beam ,NA ,"
"735"	"patient.radiations.radiation.3.regimen_indication"	"1"	"NA ,palliative ,"
"737"	"patient.radiations.radiation.3.units"	"1"	"cgy ,NA ,"
"738"	"patient.radiations.radiation.3.year_of_form_completion"	"1"	"2012 ,NA ,"
"739"	"patient.radiations.radiation.4.anatomic_treatment_site"	"1"	"distant recurrence ,NA ,"
"740"	"patient.radiations.radiation.4.bcr_radiation_barcode"	"1"	"NA ,tcga-g4-6314-r21829 ,"
"741"	"patient.radiations.radiation.4.bcr_radiation_uuid"	"1"	"58a7c745-c9f0-4ca4-9e8c-1880ea0e319c ,NA ,"
"742"	"patient.radiations.radiation.4.course_number"	"1"	"4 ,NA ,"
"743"	"patient.radiations.radiation.4.day_of_form_completion"	"1"	"9 ,NA ,"
"744"	"patient.radiations.radiation.4.days_to_radiation_therapy_end"	"1"	"1093 ,NA ,"
"745"	"patient.radiations.radiation.4.days_to_radiation_therapy_start"	"1"	"1093 ,NA ,"
"747"	"patient.radiations.radiation.4.month_of_form_completion"	"1"	"2 ,NA ,"
"750"	"patient.radiations.radiation.4.radiation_treatment_ongoing"	"1"	"NA ,no ,"
"751"	"patient.radiations.radiation.4.radiation_type"	"1"	"NA ,other: specify in notes ,"
"752"	"patient.radiations.radiation.4.radiation_type_notes"	"1"	"gamma knife stereotactic radiosurgery ,NA ,"
"753"	"patient.radiations.radiation.4.regimen_indication"	"1"	"NA ,progression ,"
"756"	"patient.radiations.radiation.4.year_of_form_completion"	"1"	"2012 ,NA ,"
"757"	"patient.radiations.radiation.anatomic_treatment_site"	"1"	"distant recurrence ,distant site ,NA ,primary tumor field ,"
"760"	"patient.radiations.radiation.course_number"	"1"	"1 ,NA ,"
"761"	"patient.radiations.radiation.day_of_form_completion"	"1"	"10 ,13 ,22 ,25 ,26 ,9 ,NA ,"
"764"	"patient.radiations.radiation.measure_of_response"	"1"	"NA ,radiographic progressive disease ,"
"765"	"patient.radiations.radiation.month_of_form_completion"	"1"	"1 ,12 ,2 ,3 ,4 ,8 ,9 ,NA ,"
"766"	"patient.radiations.radiation.numfractions"	"1"	"10 ,15 ,25 ,30 ,NA ,"
"767"	"patient.radiations.radiation.radiation_dosage"	"1"	"30 ,3000 ,31 ,39 ,50 ,5000 ,5400 ,9 ,NA ,"
"768"	"patient.radiations.radiation.radiation_treatment_ongoing"	"1"	"NA ,no ,"
"769"	"patient.radiations.radiation.radiation_type"	"1"	"external ,external beam ,NA ,"
"771"	"patient.radiations.radiation.regimen_indication"	"1"	"adjuvant ,NA ,recurrence ,"
"773"	"patient.radiations.radiation.units"	"1"	"cgy ,gy ,NA ,"
"774"	"patient.radiations.radiation.year_of_form_completion"	"1"	"2012 ,2013 ,2014 ,2015 ,NA ,"
"775"	"patient.residual_tumor"	"0.769115442278861"	"NA ,r0 ,r1 ,r2 ,rx ,"
"789"	"patient.stage_event.system_version"	"0.195402298850575"	"2nd ,5th ,6th ,7th ,NA ,"
"793"	"patient.stage_event.tnm_categories.pathologic_categories.pathologic_m"	"0.546226886556722"	"m0 ,m1 ,m1a ,m1b ,mx ,NA ,"
"794"	"patient.stage_event.tnm_categories.pathologic_categories.pathologic_n"	"0.719640179910045"	"n0 ,n1 ,n1a ,n1b ,n1c ,n2 ,n2a ,n2b ,nx ,"
"795"	"patient.stage_event.tnm_categories.pathologic_categories.pathologic_t"	"0.571214392803598"	"t1 ,t2 ,t3 ,t4 ,t4a ,t4b ,tis ,"
"796"	"patient.synchronous_colon_cancer_present"	"0.902548725637181"	"NA ,no ,yes ,"
"797"	"patient.tissue_prospective_collection_indicator"	"0.783608195902049"	"NA ,no ,yes ,"
"798"	"patient.tissue_retrospective_collection_indicator"	"0.781609195402299"	"NA ,no ,yes ,"
"800"	"patient.tumor_tissue_site"	"1"	"colon ,NA ,"
"801"	"patient.venous_invasion"	"0.088455772113943"	"NA ,no ,yes ,"
"802"	"patient.vital_status"	"0.152028821015026"	"alive ,dead ,"
"3161"	"SNP"	"1.00869480581115e-37"	"0 ,1 ,"
"3162"	"age2"	"1"	"0 ,1 ,"
